time,time_s,INV_Power_On_Timer,INV_Torque_Feedback,INV_Commanded_Torque,INV_Run_Fault_Hi,INV_Post_Fault_Hi,INV_Run_Fault_Lo,INV_Post_Fault_Lo,INV_Direction_Command,INV_Inverter_Enable_State,INV_Relay_3_Status,INV_Relay_4_Status,INV_Relay_2_Status,INV_Inverter_Run_Mode,INV_Inverter_Command_Mode,INV_Relay_1_Status,INV_Inverter_State,INV_VSM_State,INV_Inverter_Enable_Lockout,INV_Inverter_Discharge_State,INV_Relay_5_Status,INV_Relay_6_Status,INV_BMS_Active,INV_BMS_Torque_Limiting,INV_Max_Speed_Limiting,INV_Low_Speed_Limiting,INV_Rolling_Counter,INV_PWM_Frequency,INV_Start_Mode_Active,INV_Reference_Voltage_12_0,INV_Reference_Voltage_5_0,INV_Reference_Voltage_2_5,INV_Reference_Voltage_1_5,INV_VBC_Vq_Voltage,INV_VAB_Vd_Voltage,INV_Output_Voltage,INV_DC_Bus_Voltage,INV_DC_Bus_Current,INV_Phase_C_Current,INV_Phase_B_Current,INV_Phase_A_Current,INV_Delta_Resolver_Filtered,INV_Electrical_Output_Frequency,INV_Motor_Speed,INV_Motor_Angle_Electrical,INV_Torque_Shudder,INV_Motor_Temperature,INV_RTD5_Temperature,INV_RTD4_Temperature,INV_RTD3_Temperature,INV_RTD2_Temperature,INV_RTD1_Temperature,INV_Control_Board_Temperature,INV_Gate_Driver_Board,INV_Module_C,INV_Module_B,INV_Module_A,INV_Diag_Record,INV_Diag_Segment,INV_Diag_Gamma_Resolver,INV_Diag_Gamma_Observer,INV_Diag_Sin,INV_Diag_Cos,INV_Diag_Ia,INV_Diag_Ib,INV_Diag_Ic,INV_Diag_Vdc,INV_Diag_Iq_cmd,INV_Diag_Id_cmd,INV_Diag_Mod_Index,INV_Diag_FW_Output,INV_Diag_Vq_Cmd,INV_Diag_Vd_Cmd,INV_Diag_Vqs_Cmd,INV_Diag_12V,INV_Diag_Run_Faults_Lo,INV_Diag_Run_Faults_Hi,INV_Analog_Input_1,INV_Analog_Input_2,INV_Analog_Input_3,INV_Analog_Input_4,INV_Analog_Input_5,INV_Analog_Input_6,INV_DateCode_MMDD,INV_DateCode_YYYY,INV_Digital_Input_1,INV_Digital_Input_2,INV_Digital_Input_3,INV_Digital_Input_4,INV_Digital_Input_5,INV_Digital_Input_6,INV_Digital_Input_7,INV_Digital_Input_8,INV_Flux_Command,INV_Flux_Feedback,INV_Flux_Weakening_Output,INV_Id,INV_Id_Command,INV_Iq,INV_Iq_Command,INV_Modulation_Index,INV_Project_Code_EEP_Ver,INV_SW_Version
2026-08-07T15:44:04.715Z,87.425,81.654,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.1,0.0,0.5,0.0,0.2,1.1,1.7000000000000002,-125.4,0.0,0.0,125.4,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.8,0.0,0.0001,16.0,25903.0
2026-08-07T15:44:04.727Z,87.437,81.666,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.5,-125.4,0.0,0.0,125.4,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0001,16.0,25903.0
2026-08-07T15:44:04.739Z,87.449,81.678,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.5,0.0,0.2,0.5,0.0,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,16.0,25903.0
2026-08-07T15:44:04.751Z,87.461,81.69,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.47,5.0200000000000005,2.51,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,0.0,-1.1,-125.4,0.0,0.0,125.3,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3,0.0,0.1,0.0,0.0001,16.0,25903.0
2026-08-07T15:44:04.763Z,87.473,81.702,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,0.2,-0.5,-1.1,-125.4,0.0,0.0,125.3,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.15,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7000000000000002,0.0,-0.4,0.0,0.0003,16.0,25903.0
2026-08-07T15:44:04.775Z,87.485,81.714,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,0.0,0.0,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.15,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,16.0,25903.0
2026-08-07T15:44:04.788Z,87.498,81.726,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,-0.5,0.0,-125.4,0.0,0.0,125.2,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.5,0.0,0.0001,16.0,25903.0
2026-08-07T15:44:04.799Z,87.509,81.738,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,0.2,1.2000000000000002,-0.6000000000000001,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0003,16.0,25903.0
2026-08-07T15:44:04.812Z,87.522,81.75,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,1.3,0.6000000000000001,1.0,-125.4,0.0,0.0,125.3,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.5,0.0,0.0004,16.0,25903.0
2026-08-07T15:44:04.823Z,87.533,81.762,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,-0.5,0.0,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.4,0.0,0.0003,16.0,25903.0
2026-08-07T15:44:04.835Z,87.545,81.774,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,0.2,1.8,1.7000000000000002,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1.5,0.0,0.0002,16.0,25903.0
2026-08-07T15:44:04.847Z,87.557,81.786,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,0.8,1.2000000000000002,0.5,-125.4,0.0,0.0,125.2,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.1,0.0,0.0002,16.0,25903.0
2026-08-07T15:44:04.859Z,87.569,81.798,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.49,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,0.3,0.7000000000000001,-1.2000000000000002,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.3,300.0,300.0,27.5,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.8,0.0,0.0002,16.0,25903.0
2026-08-07T15:44:04.871Z,87.581,81.81,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.4,0.0,0.2,0.1,-0.6000000000000001,-125.4,0.0,0.0,125.4,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.2,0.0,0.0003,16.0,25903.0
2026-08-07T15:44:04.883Z,87.593,81.822,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.5,0.0,-0.2,-0.4,0.0,-125.4,0.0,0.0,125.4,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.4,0.0,0.0002,16.0,25903.0
2026-08-07T15:44:04.895Z,87.605,81.834,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.4,0.0,-0.8,1.2000000000000002,-0.6000000000000001,-125.4,0.0,0.0,125.5,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.2000000000000002,0.0,0.0002,16.0,25903.0
2026-08-07T15:44:04.907Z,87.617,81.846,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.4,0.0,0.8,0.6000000000000001,1.1,-125.4,0.0,0.0,125.3,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.5,0.0,0.0001,16.0,25903.0
2026-08-07T15:44:04.919Z,87.629,81.858,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.4,0.0,-0.2,-0.5,-0.6000000000000001,-125.4,0.0,0.0,125.5,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.4,0.0,0.0001,16.0,25903.0
2026-08-07T15:44:04.931Z,87.641,81.87,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.4,0.0,-0.2,0.0,-1.2000000000000002,-125.4,0.0,0.0,125.5,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3,0.0,0.2,0.0,0.0002,16.0,25903.0
2026-08-07T15:44:04.943Z,87.653,81.882,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.5,0.0,0.9,0.6000000000000001,0.5,-125.4,0.0,0.0,125.5,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,0.0,0.1,0.0,0.0,16.0,25903.0
2026-08-07T15:44:04.957Z,87.667,81.894,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.46,5.01,2.5,1.5,0.0,0.0,0.0,0.4,0.0,0.3,0.6000000000000001,-0.6000000000000001,-125.4,0.0,0.0,125.5,0.0,23.1,26.1,26.1,26.4,300.0,300.0,27.6,31.5,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.96,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.4,0.0,0.0001,16.0,25903.0
2026-08-07T15:44:04.968Z,87.678,81.906,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.47,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,0.9,0.6000000000000001,2.2,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.6,31.6,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.5,0.0,0.0,16.0,25903.0
2026-08-07T15:44:04.979Z,87.689,81.918,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,12.47,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,-0.2,1.1,-1.8,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.6,31.6,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.0,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,16.0,25903.0
2026-08-07T15:44:04.991Z,87.701,81.93,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,12.47,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,-0.3,0.0,0.0,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.6,31.6,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25903.0
2026-08-07T15:44:05.003Z,87.713,81.94200000000001,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,1.0,12.47,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,-0.8,-0.5,-1.2000000000000002,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.6,31.6,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,-0.3,0.0,0.0,16.0,25903.0
2026-08-07T15:44:05.015Z,87.725,81.95400000000001,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.47,5.01,2.5,1.49,0.0,0.0,0.0,0.5,0.0,-0.2,-0.5,1.1,-125.4,0.0,0.0,125.4,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.6,31.6,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.97,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,-0.6000000000000001,0.0,0.0,16.0,25903.0
2026-08-07T15:44:05.027Z,87.737,81.96600000000001,0.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.47,5.01,2.5,1.49,0.0,0.0,0.0,0.4,0.0,0.3,1.8,0.5,-125.4,0.0,0.0,125.5,0.0,23.0,26.1,26.1,26.4,300.0,300.0,27.6,31.6,25.9,25.200000000000003,27.0,63.0,2.0,55.400000000000006,55.400000000000006,0.0,0.0,-2.4000000000000004,-1.3,0.2,301.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.95,2.01,4.96,0.16,0.0,0.0,1027.0,8228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1.6,0.0,0.0001,16.0,25903.0
